time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.6600000000000003,-0.026229676086682134,0.03728809058032265,10.6648194296797,0.02276566588003348,0.05312878812709343,0.0,-0.15465854631943463,0.1532764981588181,1.9715212054458995,-0.06012493888199953,0.024966896185335846,0.0,467.03188269020154,465.2488324199848,466.94545284529414,466.88552247364356
0.7200000000000003,-0.03647789408855144,0.04693028770724575,10.783458165562632,0.03424010449904902,0.05657745016269988,0.0,-0.18724203695632102,0.1691130318200779,1.9830351812893736,-0.018766149668766878,0.03911335454630799,0.0,411.5817849059376,412.8322141869357,410.3523906564513,414.0057394442578
0.7800000000000004,-0.04892156677055062,0.057801872431938836,10.905818540864397,0.03516913015221679,0.06061163144531623,0.0,-0.227971234020808,0.19337845412899574,2.09540863973597,-0.035715522579766394,0.02363292055572882,0.0,446.3485376192753,445.08393359213807,445.2996411068396,443.9109391807537
0.8400000000000004,-0.06388342290368515,0.07014130661323749,11.034912690275679,0.034743427670998805,0.06213340643815979,0.0,-0.27090863703433876,0.2178690916659502,2.2075046317394933,-0.022510540111835668,0.018705081335045896,0.0,446.05089758943006,445.64831924196056,444.7372422946288,445.81709544031634
0.9000000000000005,-0.08156645490822717,0.08400727958019438,11.172554058612928,0.03507086921658509,0.06345321664124359,0.0,-0.3186502410417082,0.24433846029000347,2.3801784881003796,-0.009469490781990495,0.02251907547144227,0.0,465.42836839483505,465.7267135645709,463.15471002423135,464.17926466773827
0.9600000000000005,-0.10213017659504463,0.09948543067562353,11.320278915707185,0.04104816408773271,0.06529938708860339,0.0,-0.3670020600242439,0.2722841268209652,2.543581293293079,-0.03872121572351139,0.013518803550426832,0.0,463.16744027466143,462.4590280242079,463.56555216664026,461.26130736924927
1.0200000000000005,-0.1253049968155098,0.11653986615228315,11.472811099140456,0.03984728719236852,0.06610123698943493,0.0,-0.4055661112723945,0.2961018801506264,2.5408221641393434,-0.05158884641280899,0.011747243861330463,0.0,410.4165039420608,410.2591352216213,410.75972030623916,409.6158088750094
1.0800000000000005,-0.15091801513324293,0.1350501946458521,11.626413724608309,0.03841187057978068,0.07530014913064331,0.0,-0.4490223917971388,0.320781759756419,2.579113307381956,-0.06695358789481305,0.04249601628348193,0.0,422.8956422427249,425.5360870835613,424.5642394231812,423.2415413522782
1.1400000000000006,-0.17970701512239495,0.15519048178944322,11.787192521198406,0.03513796141762793,0.08866249811548865,0.0,-0.5120957957467299,0.3501430651422952,2.7795842410160976,-0.05863358809303003,0.07733667353100675,0.0,474.2425125941822,476.9128892490334,473.8788512622329,474.51522394093314
1.2000000000000006,-0.21259724562505747,0.17702838025748446,11.960078987683875,0.03403267515969066,0.099749285222968,0.0,-0.5854681311205266,0.37765361260382807,2.982647347668575,-0.07689176610975305,0.10397552368562869,0.0,475.66416798907244,477.70543914384433,477.7837467383399,476.3869108836412
1.2600000000000007,-0.24975282605466717,0.2003733637812984,12.141338606044469,0.037032645029828615,0.10666402576377365,0.0,-0.6537059739950438,0.40076793014567447,3.0590302319654405,-0.047842247288772295,0.11186255979311854,0.0,438.26637675727136,438.9315614191574,439.1337310012848,441.53340524844
1.3200000000000007,-0.29110189658955526,0.22513561559015838,12.326794047885343,0.03572076038174998,0.1136383850937781,0.0,-0.7252497246159669,0.42448849384028303,3.1225472188687773,-0.03531373524114771,0.11640242031861525,0.0,436.37577621626866,436.7662777941383,434.93237296202005,435.97930742463944
1.3800000000000008,-0.33718466624803134,0.2513896579994323,12.518446109712032,0.03704005250828768,0.1264530153663621,0.0,-0.8122131875578437,0.4507440462264809,3.265234902992772,-0.016166524956011334,0.08872344859868446,0.0,461.9203664549326,459.7421178707523,461.3398950051942,462.8490550674676
1.4400000000000008,-0.3889671679733355,0.27930625705335677,12.720409780572979,0.03669232679554746,0.13267572755243062,0.0,-0.9145135037733322,0.4797295093251783,3.4661534221159904,-0.008642328067054318,0.09798030919861252,0.0,479.8983345087969,480.6068840604702,479.6302226013533,480.2014645983812
1.5000000000000009,-0.4466894652521943,0.30884554252121244,12.931472754154743,0.03648537816634523,0.1504217687683198,0.0,-1.0113702397858857,0.5048600500564534,3.568631851766283,-0.0036108608211642265,0.059023883821742895,0.0,453.4035158357102,450.2686507681522,451.8928999753883,452.29842797477323
1.560000000000001,-0.5109748674609134,0.3399915527861536,13.151519236335933,0.036353211316429324,0.1542053167349282,0.0,-1.1318189726620893,0.5332908983853528,3.765480232670375,-0.001408151163595299,0.0633457264683345,0.0,482.0965105102648,482.4252470879039,481.1076537782557,481.2744669303964
1.620000000000001,-0.5819958127326326,0.37271618739686846,13.379604253167242,0.03954826519820909,0.15866346444685586,0.0,-1.2359593167069582,0.5578475111200232,3.8369565694871537,-0.022482369212254945,0.05318271025836873,0.0,445.39653821782093,444.56706391708263,446.0357063849103,444.31124974323274
1.680000000000001,-0.6597519405958159,0.4070401934876538,13.613792059591512,0.04084935494911246,0.18697248590935533,0.0,-1.3588875915965866,0.5863593463146526,3.968183024835288,-0.005809418585956951,-0.002932005006869704,0.0,466.74724366987726,462.34748516035984,464.5050713883505,465.81090013837166
1.740000000000001,-0.745604889631994,0.4431401184911542,13.856810599877416,0.0413097055608338,0.19390317230819587,0.0,-1.5035040875868106,0.6169965651462433,4.131582896028136,-0.016934621508817013,0.025095284606136133,0.0,475.8949417152509,478.0355381188859,476.66911751350875,475.81823661109604
1.8000000000000012,-0.8407640495609228,0.481198281970179,14.11207091234853,0.044281665638384204,0.19601629203291804,0.0,-1.668561752276031,0.6519007001247085,4.375964657605901,0.003774392591140741,0.015273813198387859,0.0,502.7457323864488,502.0335146529742,500.6053465371213,502.1101987860772
1.8600000000000012,-0.9443762540037747,0.5210775644690423,14.374390501528762,0.044791472611669825,0.19869432916297747,0.0,-1.785440400989235,0.6774485970998767,4.367889715843065,-0.0033787859093619746,-0.000514982247505299,0.0,428.1892828415318,426.84371755979174,425.9565699550697,425.3443010254423
1.9200000000000013,-1.055528046298014,0.5626051670816552,14.638599487742326,0.04580255763940855,0.19911397433705957,0.0,-1.9196307355705788,0.706869954968066,4.4386598512073405,0.007549644841101461,-0.009165109721153268,0.0,453.07929449189334,452.3832867198187,451.7595354995344,452.639966935063
1.9800000000000013,-1.1750111909687686,0.6059994807208058,14.908366224008182,0.05176943327019767,0.19892151666551072,0.0,-2.0630427549576056,0.7402279377021815,4.5529332311209885,-0.01940118462460115,-0.003706720751658086,0.0,466.39711836545735,466.8233984909765,468.19287307876766,466.09108250662473
2.0400000000000014,-1.3032072859815358,0.651517514057207,15.185482535671456,0.050654727628116625,0.19889598799774344,0.0,-2.2100819186776564,0.7768828002951663,4.683598943321966,-0.0233149262724923,-0.009913165263793485,0.0,473.34210032368287,472.8642744589318,473.314094069124,473.012799067839
2.1000000000000014,-1.4394909126254243,0.6990514975384968,15.46673467878946,0.0578110560324161,0.1992626781097533,0.0,-2.332772822157608,0.808236289450052,4.69125219086933,-0.056578585614304504,-0.021921412422944375,0.0,436.94430971359634,435.94201424081285,436.76458376279646,433.98044509650924
2.1600000000000015,-1.583289772175749,0.7485989947450038,15.749085327735573,0.0554859928471787,0.2006365479311789,0.0,-2.4606762256968007,0.8431196006082738,4.72015787519206,-0.06917188383830176,-0.04112539592635186,0.0,443.9690647562576,442.390126264353,443.8793432003525,442.8418675398258
2.2200000000000015,-1.7343402504217702,0.8000731602080869,16.030855572380972,0.05586807891527901,0.2052074864909912,0.0,-2.574800445822969,0.872689979308829,4.672155851478489,-0.04701997842753639,-0.0714127328835219,0.0,419.4107520802819,416.7695306804071,417.73085254240505,419.65538430795635
2.2800000000000016,-1.892707621621254,0.8534249609370271,16.311668242147242,0.053211955202755234,0.2031609054333856,0.0,-2.7039921498286335,0.9054511325133301,4.688125853548451,-0.05282998816410189,-0.08904558659560192,0.0,441.8491283711493,440.3880030108253,438.4793115357689,437.9947809955592
2.3400000000000016,-2.0589436482974537,0.9087286957421029,16.594166706005762,0.05028928050493775,0.19799913448391315,0.0,-2.8367831854766563,0.9377093872852316,4.728331216882009,-0.048453931851901666,-0.09505834018835359,0.0,448.4670841377529,447.97147180639354,447.0550657752132,447.4098726714525
2.4000000000000017,-2.232900246756046,0.9658692364925658,16.878246169063004,0.047448266100293957,0.19264259701171138,0.0,-2.9613859956729405,0.966706474845601,4.740955293718744,-0.046590341248982814,-0.10282227078475738,0.0,439.6469126612236,438.99476161667883,438.92751728449286,439.0807558173728
2.4600000000000017,-2.4142394692730895,1.0246951758797442,17.16301423990359,0.0452010162810943,0.18651339693409152,0.0,-3.0828160709197365,0.9939556221378815,4.7513169964355315,-0.05598947137409666,-0.10652452520037478,0.0,439.09181926260436,438.7749383725288,438.39063692727115,437.60722535530954
2.520000000000002,-2.6041748788653765,1.0854470940918186,17.45586356477378,0.04276382324801453,0.1801606863878389,0.0,-3.247467643319573,1.030756243467504,5.009224845924236,-0.06777763050526164,-0.110193600970575,0.0,512.5153991783252,512.2460040057397,513.4511574789519,512.6120481794185
2.580000000000002,-2.8024250738676075,1.1480029664447617,17.75629443836581,0.03888227848000003,0.17535443784610205,0.0,-3.3605944715388736,1.0540959420817477,5.00519132562281,-0.07384165081691052,-0.12616207724384867,0.0,437.00697874514503,435.6614111515567,436.4799736864995,435.9696977528788
2.640000000000002,-3.007711323257647,1.211956486884743,18.058199919079208,0.03564736123721435,0.17290841165037918,0.0,-3.482093662183515,1.077369558557174,5.058051577630399,-0.08708002777468175,-0.10253775025093192,0.0,452.6022990204044,454.48772136832486,455.7572684084468,454.69302880185097
2.700000000000002,-3.2206839569311185,1.2773223823420128,18.365754531203468,0.031009045598943352,0.16696386404893726,0.0,-3.616394854580605,1.1009713029659127,5.193205426660651,-0.09675523936192218,-0.10887336292454773,0.0,480.37781237310196,479.888400653331,480.15451165631765,479.4136492235162
2.760000000000002,-3.440808399138617,1.343847511858907,18.676497664376406,0.025192707436155537,0.16752647313392988,0.0,-3.721281997059136,1.1160339705216216,5.164944762845271,-0.09761143379992958,-0.13927760710004222,0.0,430.36967177395456,427.7745563727186,431.33900972788416,431.2583172581256
2.820000000000002,-3.668223931357839,1.4113431298151002,18.991301380334477,0.025793486591679127,0.16642599325843133,0.0,-3.859060565297205,1.133893414944346,5.3276109155854545,-0.12667494406871155,-0.11094571462381121,0.0,487.76815563476526,489.86596925051583,490.56897772360094,488.3967520964744
2.880000000000002,-3.9032558625464255,1.479797913081995,19.312078575545204,0.019558321138791968,0.15976852718567347,0.0,-3.974871081962293,1.1473230432151722,5.3649065044630815,-0.11501955519154625,-0.11331045437249544,0.0,453.75022136628013,453.5495107110674,451.85585955635804,452.7813149772022
2.940000000000002,-4.144890298200682,1.5489474213869827,19.633510031601308,0.02441082876738232,0.15295789736570153,0.0,-4.079223417169496,1.1581173267790181,5.349617152315848,-0.15379541967039034,-0.11447297837233443,0.0,435.6933343093262,435.5843120361362,438.6803560065807,435.43250121634634
3.000000000000002,-4.392743114231646,1.6187910800914325,19.954245573674374,0.01644931264720384,0.14789668322959582,0.0,-4.182300395554711,1.1693117681087566,5.341712174113858,-0.1673814411454597,-0.13044878594205575,0.0,439.23007936510686,437.8896952841664,438.82244216347857,437.66876798626186
3.0600000000000023,-4.646791864279276,1.6891637724136852,20.275006921680912,0.00659961238167206,0.14033971092992203,0.0,-4.285536026250345,1.1755541275112462,5.350491101927366,-0.17354493413704553,-0.1374665838729544,0.0,444.28000086355274,443.6878638026911,443.0335487918688,442.498742879696
3.1200000000000023,-4.907732354263956,1.759834523698741,20.60192676873923,0.015145892469061728,0.1349719106938858,0.0,-4.4118750968344065,1.1810885386791252,5.54586934366115,-0.12703311773227696,-0.12003775500939026,0.0,498.374939570252,499.633567351211,497.7938569539676,501.1656652304661
3.1800000000000024,-5.175220847354062,1.8308760482435282,20.93345354781359,0.007591362921520961,0.13516432269102463,0.0,-4.5046121542644455,1.1863278810892526,5.5051847973557315,-0.12514576038497044,-0.1510514037765034,0.0,430.09985429130563,427.44812849271557,429.7859140036561,429.93073733834035
3.2400000000000024,-5.449241959293027,1.9021490290052612,21.269705663936126,0.00017925352216696666,0.12613732484663664,0.0,-4.628488596375085,1.188556790167411,5.702453504508427,-0.12995744070916368,-0.1546550636332005,0.0,502.7195945515675,502.439450060145,499.936415992928,499.5729399496228
3.3000000000000025,-5.730288502866602,1.9733771034384673,21.615901601319845,6.275578255621301,0.11693394376658262,0.0,-4.738911339998661,1.1848583931555974,5.836973942758934,-0.12949125496744954,-0.15260751735608707,0.0,484.4391226701831,484.57285798941666,484.7376887765747,484.7588324229872
3.3600000000000025,-6.017521399830515,2.044273119162718,21.967693007012667,6.279393734111672,0.10809204048966681,0.0,-4.834901647002762,1.1786845377542656,5.8893334002621875,-0.09338738350845745,-0.160068588870658,0.0,461.10997508510025,460.49824139378427,459.761406722635,462.6017824656593
3.4200000000000026,-6.31022391976334,2.114884183812863,22.321092961740483,0.0013293483082659208,0.0989044852053178,0.0,-4.921296915930887,1.1754502470335548,5.890886587386721,-0.058694428413762684,-0.15409819067847125,0.0,445.2117649583971,445.6764806236543,443.7313799629161,446.56546802548803
3.4800000000000026,-6.608273881800161,2.1853715272066534,22.677393607580505,6.281385076314198,0.09134759526168423,0.0,-5.013118122448656,1.1738114308990877,5.98551671207401,-0.06685835131799485,-0.1410120387897425,0.0,473.5078068001601,474.49412517582664,473.1753540613203,472.5438639639239
3.5400000000000027,-6.911366843717913,2.2557009492836624,23.035435942778193,6.2773775420332,0.0831750932882267,0.0,-5.089580197423847,1.1701653902209337,5.949691464267036,-0.06944331404617435,-0.13621057271977688,0.0,433.32020183534394,433.70517227980554,433.4953688683711,433.2744760623044
3.6000000000000028,-7.219148351803047,2.3257723454899737,23.39351206252256,0.0017000049974011944,0.07874670120805227,0.0,-5.169555635257229,1.1663044628517316,5.986051926375778,-0.10809198930402167,-0.11618052673837746,0.0,454.6042424204385,456.1918253430927,457.1280340290313,454.0316891864768
3.660000000000003,-7.531863121795516,2.3957095541627416,23.75587981314132,6.279397119070435,0.07867301552075201,0.0,-5.254336479249084,1.164345846787289,6.092278955533667,-0.09828717186777312,-0.08858713452341245,0.0,476.2347335460393,478.3318850366745,476.1665514926134,476.9074045348373
3.720000000000003,-7.849259812538743,2.4654459570971254,24.11924823907478,6.276812587782365,0.07417134043959894,0.0,-5.325445359567229,1.159980335993118,6.020547529147449,-0.07951364211833789,-0.07983439952341014,0.0,421.73395665509986,422.48301718960107,421.73799846847936,423.3492099517703
3.780000000000003,-8.171040620608762,2.5348593246264524,24.48030641562602,6.2720303844506535,0.06951206229043727,0.0,-5.400401141180445,1.1533744373316002,6.014915147995292,-0.08098801671114093,-0.08517441059359614,0.0,444.0766827536324,443.63292932342205,441.5447950507363,441.4179257166455
3.840000000000003,-8.497341639772348,2.603785731957663,24.841635203114286,6.267814230982747,0.072651468951344,0.0,-5.476655225983681,1.1437997632293022,6.029170906043499,-0.09105513871718876,-0.05488796042203275,0.0,447.8191523446736,450.2721262382143,448.85381532695635,448.03012020821217
3.900000000000003,-8.828413616099175,2.6720546862073533,25.20563270462019,6.269609493090176,0.07010168915943549,0.0,-5.558979407487757,1.132056331449744,6.103710737933226,-0.12179337882620143,-0.04656667566596779,0.0,467.8725393871603,468.5184823578201,468.20091375565994,465.7943506898884
3.960000000000003,-9.164170229111706,2.7396806890427565,25.570509396391703,6.26415515414925,0.07104238058915957,0.0,-5.633133023352581,1.1217035643455673,6.0590543267154695,-0.1379552768026389,-0.026563029166817805,0.0,430.7950529131293,432.48271894236933,431.22461983635,429.8414965477366
4.020000000000002,-9.50483886055169,2.8064754818488447,25.93850573901998,6.257965881760672,0.07233589218736292,0.0,-5.722732649205044,1.1041410867605115,6.206571681901046,-0.15503095838278583,-0.04641567915985139,0.0,490.56655308103086,489.0895438906357,489.80990394366506,488.5208629904756
4.080000000000001,-9.850518879089302,2.872242018083016,26.309535813298396,6.255298075494693,0.07335410181853419,0.0,-5.800202348678345,1.087883276029139,6.161269926577094,-0.1844725930443928,-0.06901268843315878,0.0,433.4108502184931,431.504918156353,433.6652726797813,431.1576150775588
4.14,-10.200993979186475,2.9369163972414554,26.67938057893284,6.244297848950204,0.06923634965594427,0.0,-5.882184857798273,1.0669350696093418,6.167021598143253,-0.18877520626674432,-0.07226301611599029,0.0,448.48270482796124,448.21486658300114,448.24772348028824,447.8646083952081
4.199999999999998,-10.55613166229837,3.0002689617993,27.046219264757422,6.233084527011993,0.06490755519423619,0.0,-5.9557200243356805,1.0439557760834826,6.06170355119578,-0.18610015049391232,-0.07195367581150837,0.0,411.80904708426425,411.83194718866037,411.09266113892596,411.29227484701437
4.259999999999997,-10.91592028533486,3.0619026000816354,27.41065017608145,6.231075009873804,0.061201242047132176,0.0,-6.0371201289585565,1.0102986055801833,6.0859751645797235,-0.15413175527426187,-0.06450829251925105,0.0,452.3901265375242,452.98580185638565,450.384883825098,452.9345668968117
4.319999999999996,-11.28056733784159,3.1215159577920906,27.775858776468137,6.2284861825825555,0.07141314719869296,0.0,-6.118658704869976,0.9765968849879555,6.087173662669126,-0.1270390595577805,-0.024582813358624195,0.0,443.770855001444,447.03507271489923,444.2554137725321,446.45222293532436
4.379999999999995,-11.650366933607195,3.1789797922537684,28.142436712556744,6.222493477497386,0.07262077695076297,0.0,-6.208252577808894,0.9383070703676611,6.131742035815647,-0.11420424489781222,-0.007800880803137322,0.0,459.30945137106835,460.6388000281505,458.838375585467,459.84330979750945
4.439999999999993,-12.025515598795598,3.234117702029782,28.510374578003,6.217339756639511,0.07717133906719553,0.0,-6.29720763736834,0.8992054354629864,6.132596998940257,-0.1297321198425415,0.015568939236639334,0.0,446.0243769951472,447.92937153698995,447.4605484979478,446.18158564813325
4.499999999999992,-12.406320538664966,3.2866205915094375,28.881161490919016,6.209608409935608,0.0781112949541658,0.0,-6.396543478215719,0.8501460771592907,6.226309366987017,-0.12814877839396097,0.012906586204554756,0.0,475.35814212515265,475.15391544319453,476.236797592261,476.3438667359432
4.559999999999991,-12.79296623091499,3.3361993118156157,29.255209360581077,6.202195617369416,0.08099742350828709,0.0,-6.492056028479619,0.801840269815167,6.2416559214697225,-0.13522994795734522,0.02767049959728507,0.0,452.90297079710774,454.0890966746396,453.4563921282771,452.87178873771285
4.6199999999999894,-13.185413438294724,3.382776071014849,29.629941340944676,6.198685968933436,0.08331566553710523,0.0,-6.589910383814073,0.7504214330535439,6.2491614657690135,-0.11289486453871958,0.01750370525019087,0.0,452.3631148944814,451.54356236613586,450.180943073687,451.9703762784409
4.679999999999988,-13.584141458703613,3.425863378482442,30.009030985649183,6.192444777453016,0.08517826333165246,0.0,-6.701351077617414,0.6852330046078251,6.386150132758268,-0.10601214948204124,0.026249756725059817,0.0,490.64836054072606,491.29733549303063,490.5368527833973,491.0382474865211
4.739999999999987,-13.98902029783959,3.465570753358997,30.389102741120144,6.186073432975789,0.08767335944754251,0.0,-6.795037032242601,0.6378561429370876,6.283303597541439,-0.10762245538198394,0.0356257073507843,0.0,418.5143523321476,419.330180420383,417.7171361580265,417.5658966995765
4.799999999999986,-14.399809072349363,3.502116756508596,30.765347250645586,6.180779469282481,0.08979986531671003,0.0,-6.898328120157385,0.5799301290251496,6.258103170012763,-0.12069952807919018,0.03476616832873902,0.0,443.87370263029095,443.8036830352834,442.709750233865,441.62093906622295
4.859999999999984,-14.816952814397759,3.535053440353918,31.140514564470582,6.175612242731988,0.10535309678308646,0.0,-7.007727720844459,0.5176038794624602,6.246620161607746,-0.10607589642762093,0.07378420558713188,0.0,446.1262386789215,449.3031020734892,447.73849730778875,448.91509353298727
4.919999999999983,-15.240799688357265,3.56428756720409,31.513922355794982,6.173034617099823,0.110452101541199,0.0,-7.121113941222942,0.4566789883873438,6.2001689323080615,-0.0859253538877918,0.08164328339646636,0.0,438.1803891114265,438.8381150453628,437.29987974266146,438.9669790523909
4.979999999999982,-15.671826790150675,3.5895869578576156,31.886743757982877,6.171308373303809,0.11564159289143205,0.0,-7.247092871927862,0.3865495631204558,6.226603541957703,-0.0668045645702733,0.08647174343416866,0.0,460.88161014597387,461.2685475106529,461.54753886917734,463.0496968156497
5.0399999999999805,-16.110673426869923,3.610545719943985,32.262039346754015,6.1676693817948625,0.12418626040221348,0.0,-7.382041159927683,0.31186843214074744,6.282217413808446,-0.07476921605865587,0.06516641551547991,0.0,472.53461249973026,470.8936499178909,472.58355043801873,471.96572890882675
